idx,case_type,label,original_json_valid,repair_status,repair_valid,verifier_prediction,source_id_match,title_similarity,content_similarity,year_match,content_grounded,claimed_title,claimed_year,claimed_doi,claimed_arxiv_id,gold_title,research_question
126,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.24691358024691357,0.0,False,False,Deep High-Resolution Image-to-Image Translation via Generative Adversarial Networks,2020,"https://doi.org/10.1109/cvpr.2019.1234, claimed_doi, claimed_arxiv_id, claimed_content { ""claimed_title"": ""Deep High-Resolution Image-to-Image Translation via Generative Adversarial Networks"", ""claimed_year"": 2019, ""claimed_doi"": ""10.1109/cvpr.2019. Source record: { ""claimed_title"": ""Deep High-Resolution Image-to-Image Translation via Generative Adversarial Networks"", ""claimed_doi"": ""10.1109/cvpr.2019.1234 ""claimed_arxiv_id"": ""2402.11566v3 ""claimed_content","2402.11566v3 ""claimed_content","PERFIL E COMPETÊNCIAS ADQUIRIDAS POR EGRESSOS DE UM CURSO DE FARMÁCIA, NO BRASIL",How do angular analyses of rare B→K*ℓ+ℓ− decays test lepton flavor universality and what kinds of new-physics effects can they help reveal or constrain?
127,source_conditioned_supported,supported,True,strict_json,True,supported,True,1.0,1.0,True,True,"PERFIL E COMPETÊNCIAS ADQUIRIDAS POR EGRESSOS DE UM CURSO DE FARMÁCIA, NO BRASIL",2023,https://doi.org/10.14450/2318-9312.v35.e1.a2023.pp64-75,2502.10291v2,"PERFIL E COMPETÊNCIAS ADQUIRIDAS POR EGRESSOS DE UM CURSO DE FARMÁCIA, NO BRASIL",How do angular analyses of rare B→K*ℓ+ℓ− decays test lepton flavor universality and what kinds of new-physics effects can they help reveal or constrain?
127,shifted_source_negative,hallucinated,True,strict_json,True,hallucinated,False,0.24390243902439024,0.004104669061056952,False,False,"PERFIL E COMPETÊNCIAS ADQUIRIDAS POR EGRESSOS DE UM CURSO DE FARMÁCIA, NO BRASIL",2023,https://doi.org/10.14450/2318-9312.v35.e1.a2023.pp64-75,2502.10291v2,Genetic strategies for improving crop yields,"What are the main challenges and best practices for designing a scalable, secure, and real-time data warehouse that can integrate heterogeneous agricultural data from IoT devices, satellites, and farm management systems?"
128,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.5106382978723404,0.0,True,False,Genetic engineering of crops for drought tolerance,2019,"https://doi.org/10.1038/s41586-019-1679-0 ""claimed_title"", ""claimed_year"", ""claimed_doi"", ""claimed_arxiv_id"", ""claimed_content",,Genetic strategies for improving crop yields,"What are the main challenges and best practices for designing a scalable, secure, and real-time data warehouse that can integrate heterogeneous agricultural data from IoT devices, satellites, and farm management systems?"
128,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.22727272727272727,0.0,False,False,Genetic engineering of crops for drought tolerance,2019,"https://doi.org/10.1038/s41586-019-1679-0 ""claimed_title"", ""claimed_year"", ""claimed_doi"", ""claimed_arxiv_id"", ""claimed_content",,Learning by doing: A multi‐level analysis of the impact of citizen science education,"How do precise measurements of rare B-meson decays to muon pairs constrain theories beyond the Standard Model, and which classes of new-physics models are most strongly affected?"
129,source_conditioned_supported,supported,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Learning by doing: A multi‐level analysis of the impact of citizen science education,"How do precise measurements of rare B-meson decays to muon pairs constrain theories beyond the Standard Model, and which classes of new-physics models are most strongly affected?"
129,shifted_source_negative,hallucinated,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,The Handbook of Research Synthesis and Meta-Analysis,What are the key best practices and evaluation criteria for validating synthetic medical images generated by GANs so they can be trusted and safely used in clinical workflows?
130,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,1.0,0.04586129753914989,True,False,The Handbook of Research Synthesis and Meta-Analysis,2019,"https://doi.org/10.1007/97816104448864 ""claimed_arxiv_id"": ""2107.09543v2 ""claimed_content"": ""Despite technological and medical advancements, the detection, interpretation, and treatment of cancer based on imaging data continues to pose significant challenges.","2107.09543v2 ""claimed_content"": ""Despite technological and medical advancements, the detection, interpretation, and treatment of cancer based on imaging data continues to pose significant challenges.",The Handbook of Research Synthesis and Meta-Analysis,What are the key best practices and evaluation criteria for validating synthetic medical images generated by GANs so they can be trusted and safely used in clinical workflows?
130,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.014134275618374558,0.022857142857142857,False,False,The Handbook of Research Synthesis and Meta-Analysis,2019,"https://doi.org/10.1007/97816104448864 ""claimed_arxiv_id"": ""2107.09543v2 ""claimed_content"": ""Despite technological and medical advancements, the detection, interpretation, and treatment of cancer based on imaging data continues to pose significant challenges.","2107.09543v2 ""claimed_content"": ""Despite technological and medical advancements, the detection, interpretation, and treatment of cancer based on imaging data continues to pose significant challenges.",Cardioprotective effects of Schisantherin A against isoproterenol-induced acute myocardial infarction through amelioration of oxidative stress and inflammation via modulation of PI3K-AKT/Nrf2/ARE and TLR4/MAPK/NF-κB pathways in rats,"How do precise measurements of rare B meson decays into muon pairs constrain extensions of the Standard Model, and which classes of new-physics models are most strongly affected by these results?"
131,source_conditioned_supported,supported,True,strict_json,True,supported,True,0.9914163090128756,1.0,True,True,Cardioprotective effects of Schisantherin A against isoproterenol-induced acute myocardial infarction through amelioration of oxidative stress and inflammation via modulation of PI3K-AKT/Nrf2/ARE and TLR4/MAPK/NF-\u03b2 pathways in rats,2023,https://doi.org/10.1186/s12906-023-04081-x,1411.4413v2,Cardioprotective effects of Schisantherin A against isoproterenol-induced acute myocardial infarction through amelioration of oxidative stress and inflammation via modulation of PI3K-AKT/Nrf2/ARE and TLR4/MAPK/NF-κB pathways in rats,"How do precise measurements of rare B meson decays into muon pairs constrain extensions of the Standard Model, and which classes of new-physics models are most strongly affected by these results?"
131,shifted_source_negative,hallucinated,True,strict_json,True,hallucinated,True,0.19584569732937684,1.0,False,True,Cardioprotective effects of Schisantherin A against isoproterenol-induced acute myocardial infarction through amelioration of oxidative stress and inflammation via modulation of PI3K-AKT/Nrf2/ARE and TLR4/MAPK/NF-\u03b2 pathways in rats,2023,https://doi.org/10.1186/s12906-023-04081-x,1411.4413v2,Estimation of the global prevalence and burden of obstructive sleep apnoea: a literature-based analysis,How can measurements of very rare neutral meson decays into lepton pairs be used to test the Standard Model and constrain theories of physics beyond the Standard Model?
132,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.6332288401253918,0.09306742640075974,True,False,"Estimation of the global prevalence and burden of obstructive sleep apnea: a literature-based analysis"", ""claimed_title"": ""Estimation of the global prevalence and burden of obstructive sleep apnea: a literature-based analysis",2019,"https://doi.org/10.1016/j.jconlim.2019-10.1016/j.jconlim. ""claimed_content"": ""A joint measurement is presented of the global prevalence and burden of obstructive sleep apnea: a literature-based analysis Source record ID: 10.1016/j.jconlim. claimed_title"": ""Estimation of the global prevalence and burden of obstructive sleep apnea: a literature-based analysis claimed_year"": 2019 claimed_doi"": ""10.1016/j.jconlim. claimed_content"": ""A",,Estimation of the global prevalence and burden of obstructive sleep apnoea: a literature-based analysis,How can measurements of very rare neutral meson decays into lepton pairs be used to test the Standard Model and constrain theories of physics beyond the Standard Model?
132,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.25405405405405407,0.09306742640075974,False,False,"Estimation of the global prevalence and burden of obstructive sleep apnea: a literature-based analysis"", ""claimed_title"": ""Estimation of the global prevalence and burden of obstructive sleep apnea: a literature-based analysis",2019,"https://doi.org/10.1016/j.jconlim.2019-10.1016/j.jconlim. ""claimed_content"": ""A joint measurement is presented of the global prevalence and burden of obstructive sleep apnea: a literature-based analysis Source record ID: 10.1016/j.jconlim. claimed_title"": ""Estimation of the global prevalence and burden of obstructive sleep apnea: a literature-based analysis claimed_year"": 2019 claimed_doi"": ""10.1016/j.jconlim. claimed_content"": ""A",,Ecosystem engineers enter the city: Habitat characteristics influencing the distribution of Eurasian beavers Castor fiber in a human-transformed landscape,"How do precise measurements of rare neutral B meson decays into muon pairs constrain theories beyond the Standard Model, and why are these particular decays so sensitive to new physics?"
133,source_conditioned_supported,supported,True,strict_json,True,supported,True,1.0,1.0,True,True,Ecosystem engineers enter the city: Habitat characteristics influencing the distribution of Eurasian beavers Castor fiber in a human-transformed landscape,2023,https://doi.org/10.1016/j.landurbplan.2023.104893,1411.4413v2,Ecosystem engineers enter the city: Habitat characteristics influencing the distribution of Eurasian beavers Castor fiber in a human-transformed landscape,"How do precise measurements of rare neutral B meson decays into muon pairs constrain theories beyond the Standard Model, and why are these particular decays so sensitive to new physics?"
133,shifted_source_negative,hallucinated,True,strict_json,True,hallucinated,False,0.1787709497206704,0.0011655011655011655,False,False,Ecosystem engineers enter the city: Habitat characteristics influencing the distribution of Eurasian beavers Castor fiber in a human-transformed landscape,2023,https://doi.org/10.1016/j.landurbplan.2023.104893,1411.4413v2,Principles of Bone Biology,"How do Bayesian emulators combined with iterative history matching compare to standard approaches (e.g., MCMC) for efficiently and reliably exploring high-dimensional parameter spaces in computationally expensive biological models?"
