idx,case_type,json_valid,parse_error,label,verifier_prediction,source_id_match,title_similarity,content_similarity,year_match,claimed_title,claimed_year,claimed_doi,claimed_arxiv_id,gold_title,research_question,raw_output
163,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Copper nanoparticle-decorated nitrogen-doped carbon nanosheets for electrochemical determination of paraquat,"How does nitrogen doping alter the structure and lithium-storage mechanisms of biomass-derived hard carbon anodes, and why does that typically improve their capacity and rate performance?","{
  ""claimed_title"": ""Copper nanoparticle-decorated nitrogen-doped carbon nanosheets for electrochemical determination of paraquat"",
  ""claimed_year"": 2023,
  ""claimed_doi"": ""https://doi.org/10.1007/s00604-023-05812-0"",
  ""claimed_arxiv_id"": ""2407.20255v1"",
  ""claimed_content"": ""The introduction of nitrogen elements can increase the reversible capacity of the material"""
163,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,The NASA Twins Study: A multidimensional analysis of a year-long human spaceflight,How do precise measurements of the branching fractions for rare neutral B meson decays to muon pairs test the Standard Model and constrain theories beyond it?,"{
  ""claimed_title"": ""Copper nanoparticle-decorated nitrogen-doped carbon nanosheets for electrochemical determination of paraquat"",
  ""claimed_year"": 2023,
  ""claimed_doi"": ""https://doi.org/10.1007/s00604-023-05812-0"",
  ""claimed_arxiv_id"": ""2407.20255v1"",
  ""claimed_content"": ""The introduction of nitrogen elements can increase the reversible capacity of the material"""
164,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,The NASA Twins Study: A multidimensional analysis of a year-long human spaceflight,How do precise measurements of the branching fractions for rare neutral B meson decays to muon pairs test the Standard Model and constrain theories beyond it?,"assistant

{""claimed_title"": ""The NASA Twins Study: A multidimensional analysis of a year-long human spaceflight
""claimed_title"": ""The NASA Twins Study: A multidimensional analysis of a year-long human spaceflight
""claimed_title"": ""The NASA Twins Study: A multidimensional analysis of a year-long human spaceflight
""claimed_year"": 2019
""claimed_doi"": ""https://doi.org/10.1126/science. a multidimensional analysis of a year-long human spaceflight
""The NASA Twins Study: A multidimensional analysis of a year-long human spaceflight
Source: NASA
Author: NASA
Affiliation: NASA
Journal: The Lancet
Journal: The Lancet
ArXiv: 1411.4413v2
Journal: 1411.4413
Content: A joint measurement of a year-long human spaceflight
Content: of the $B^"
164,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,The Role of Managers in Corporate Change Management: A Bibliometric Review,"How do precise measurements of rare B meson decays into muon pairs constrain theories beyond the Standard Model, and which types of new-physics scenarios are most strongly affected?","assistant

{""claimed_title"": ""The NASA Twins Study: A multidimensional analysis of a year-long human spaceflight
""claimed_title"": ""The NASA Twins Study: A multidimensional analysis of a year-long human spaceflight
""claimed_title"": ""The NASA Twins Study: A multidimensional analysis of a year-long human spaceflight
""claimed_year"": 2019
""claimed_doi"": ""https://doi.org/10.1126/science. a multidimensional analysis of a year-long human spaceflight
""The NASA Twins Study: A multidimensional analysis of a year-long human spaceflight
Source: NASA
Author: NASA
Affiliation: NASA
Journal: The Lancet
Journal: The Lancet
ArXiv: 1411.4413v2
Journal: 1411.4413
Content: A joint measurement of a year-long human spaceflight
Content: of the $B^"
165,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,The Role of Managers in Corporate Change Management: A Bibliometric Review,"How do precise measurements of rare B meson decays into muon pairs constrain theories beyond the Standard Model, and which types of new-physics scenarios are most strongly affected?","assistant

{""claimed_title"": ""The Role of Managers in Corporate Change Management: A Systematic Review"", 
""claimed_year"": 2023,
""claimed_doi"": ""https://doi.org/10.3390/s42234
""claimed_arxiv_id"": ""1411.4413"", 
""claimed_content"": ""A joint measurement is presented of the branching fractions $B^0_s\to^+^-$"
165,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,D2-Net: A Trainable CNN for Joint Description and Detection of Local Features,"How do precise measurements of rare B-meson decays to muon pairs constrain extensions of the Standard Model, and which classes of new-physics models are most tightly constrained by these results?","assistant

{""claimed_title"": ""The Role of Managers in Corporate Change Management: A Systematic Review"", 
""claimed_year"": 2023,
""claimed_doi"": ""https://doi.org/10.3390/s42234
""claimed_arxiv_id"": ""1411.4413"", 
""claimed_content"": ""A joint measurement is presented of the branching fractions $B^0_s\to^+^-$"
166,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,D2-Net: A Trainable CNN for Joint Description and Detection of Local Features,"How do precise measurements of rare B-meson decays to muon pairs constrain extensions of the Standard Model, and which classes of new-physics models are most tightly constrained by these results?","assistant

{""claimed_title"": ""D2-Net: A Trainable CNN for Joint Description and Detection of Local Features
""claimed_title"": ""D2-Net: A Trainable CNN for Joint Description and Detection of Local Features
""claimed_year"": 2019
""claimed_doi"": ""https://doi.org/10.1109/MICIP.2019
""claimed_arxiv_id"": ""1411.4413v2
""claimed_content"": ""A joint measurement is presented of the abstract."
166,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,"Photocatalytic hydrogen production and simultaneous tetracycline degradation by selectively depositing growth of MoS2 on the PbTiO3 (00<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" altimg=""si0001.svg""><mml:mov","What are the advantages and potential challenges of studying muonic hydrogen atoms and their reactions in vacuum compared with using bulk gas, liquid, or solid targets?","assistant

{""claimed_title"": ""D2-Net: A Trainable CNN for Joint Description and Detection of Local Features
""claimed_title"": ""D2-Net: A Trainable CNN for Joint Description and Detection of Local Features
""claimed_year"": 2019
""claimed_doi"": ""https://doi.org/10.1109/MICIP.2019
""claimed_arxiv_id"": ""1411.4413v2
""claimed_content"": ""A joint measurement is presented of the abstract."
167,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,"Photocatalytic hydrogen production and simultaneous tetracycline degradation by selectively depositing growth of MoS2 on the PbTiO3 (00<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" altimg=""si0001.svg""><mml:mov","What are the advantages and potential challenges of studying muonic hydrogen atoms and their reactions in vacuum compared with using bulk gas, liquid, or solid targets?","{""claimed_title"": ""Photocatalytic hydrogen production and simultaneous tetracycline degradation by selectively depositing growth of MoS2 on the PbTiO3 (00<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" altimg=""si0001.svg""><mml:mover accent=""true""><mml:mrow><mml:mn mathvariant=""bold-italic"">1</mml:mn></mml:mrow><mml:mo></mml:mo></mml:mover></mml:math>) surface"", 
""claimed_year"": ""2023"", 
""claimed_doi"": ""https://doi.org/10.1016/j.colsurfa.2023.133096"", 
""claimed_arxiv_id"": ""0101007v1"", 
""claimed_content"": ""We discuss some unique measurements enabled by the new technique, with emphasis on"
167,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Evidence of microplastic accumulation in agricultural soils from sewage sludge disposal,How can hierarchical microstructures be designed or implemented in composite materials to recover toughness and ductility when relatively weak bio-based fillers (like hydrochar) are used in additive manufacturing?,"{""claimed_title"": ""Photocatalytic hydrogen production and simultaneous tetracycline degradation by selectively depositing growth of MoS2 on the PbTiO3 (00<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" altimg=""si0001.svg""><mml:mover accent=""true""><mml:mrow><mml:mn mathvariant=""bold-italic"">1</mml:mn></mml:mrow><mml:mo></mml:mo></mml:mover></mml:math>) surface"", 
""claimed_year"": ""2023"", 
""claimed_doi"": ""https://doi.org/10.1016/j.colsurfa.2023.133096"", 
""claimed_arxiv_id"": ""0101007v1"", 
""claimed_content"": ""We discuss some unique measurements enabled by the new technique, with emphasis on"
168,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Evidence of microplastic accumulation in agricultural soils from sewage sludge disposal,How can hierarchical microstructures be designed or implemented in composite materials to recover toughness and ductility when relatively weak bio-based fillers (like hydrochar) are used in additive manufacturing?,"assistant

{""claimed_title"": ""Evidence of microplastic pollution in agricultural soils from sewage sludge"", 
""claimed_year"": 2019,
""claimed_doi"": ""https://doi.org/10.1016/j.scitotenv. 
""claimed_doi"": ""https://doi.org/10.1016/j.scitotenv. 

""claimed_content"": ""Microplastics have been found in agricultural soils from sewage sludge."""
168,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,"Co-Infection between Dengue Virus and SARS-CoV-2 in Cali, Colombia",What experimental and clinical steps are required to validate a candidate drug or drug combination that is predicted to inhibit a viral protease before it can be recommended for patient treatment?,"assistant

{""claimed_title"": ""Evidence of microplastic pollution in agricultural soils from sewage sludge"", 
""claimed_year"": 2019,
""claimed_doi"": ""https://doi.org/10.1016/j.scitotenv. 
""claimed_doi"": ""https://doi.org/10.1016/j.scitotenv. 

""claimed_content"": ""Microplastics have been found in agricultural soils from sewage sludge."""
169,source_conditioned_supported,True,,supported,supported,True,1.0,1.0,True,"Co-Infection between Dengue Virus and SARS-CoV-2 in Cali, Colombia",2023,https://doi.org/10.4269/ajtmh.22-0717,2012.00653v1,"Co-Infection between Dengue Virus and SARS-CoV-2 in Cali, Colombia",What experimental and clinical steps are required to validate a candidate drug or drug combination that is predicted to inhibit a viral protease before it can be recommended for patient treatment?,"{""claimed_title"": ""Co-Infection between Dengue Virus and SARS-CoV-2 in Cali, Colombia"", ""claimed_year"": 2023, ""claimed_doi"": ""https://doi.org/10.4269/ajtmh.22-0717"", ""claimed_arxiv_id"": ""2012.00653v1"", ""claimed_content"": ""Common and easily available antiviral drugs ivermectin, doxycycline and their combination have been proved their valid candidature to be used as potential drug candidates against SARS-CoV-2 infections.""}"
